heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_16_op_e2_n12_251225_070340,bin_greedy,0.04035,0.2879,0.85,True,
pop_16_op_e2_n13_251225_070340,bin_greedy,0.00976,0.2,0.7,True,
pop_16_op_e2_n14_251225_070340,bin_greedy,0.73659,0.2,0.7,True,
pop_16_op_e2_n15_251225_070340,bin_greedy,0.03964,0.2789,0.85,True,
pop_16_op_e2_n16_251225_070340,bin_greedy,0.00845,1.0,,True,Used float fallback (no JSON).
pop_16_op_e2_n17_251225_070340,bin_greedy,0.04518,0.2,0.8,True,
pop_16_op_e2_n18_251225_070340,bin_greedy,0.30546,1.0,,True,Used float fallback (no JSON).
pop_16_op_e2_n19_251225_070340,bin_greedy,0.04296,0.02037,0.85,True,
pop_16_op_e2_n1_251225_070340,bin_greedy,0.00986,0.2789,0.85,True,
pop_16_op_e2_n2_251225_070340,bin_greedy,0.23664,0.2789,0.85,True,
pop_16_op_e2_n3_251225_070340,bin_greedy,0.89597,0.2,0.8,True,
pop_16_op_e2_n4_251225_070340,bin_greedy,0.03984,0.2876,0.85,True,
pop_16_op_e2_n5_251225_070340,bin_greedy,0.03984,0.2789,0.85,True,
pop_16_op_e2_n6_251225_070340,bin_greedy,0.15042,0.2789,0.85,True,
pop_16_op_e2_n7_251225_070340,bin_greedy,0.6561,0.2,0.8,True,
pop_16_op_e2_n8_251225_070340,bin_greedy,0.46856,0.2,0.7,True,
pop_16_op_e2_n9_251225_070340,bin_greedy,1.51293,0.2789,0.85,True,
pop_16_op_m1_n10_251225_070858,bin_greedy,0.00724,0.2879,0.85,True,
pop_16_op_m1_n11_251225_070858,bin_greedy,0.48063,0.2789,0.85,True,
pop_16_op_m1_n12_251225_070858,bin_greedy,1.50649,0.2,0.7,True,
pop_16_op_m1_n13_251225_070858,bin_greedy,0.01087,0.2,0.8,True,
pop_16_op_m1_n1_251225_070858,bin_greedy,0.01409,0.2879,0.85,True,
pop_16_op_m1_n2_251225_070858,bin_greedy,0.04105,0.2879,0.85,True,
pop_16_op_m1_n3_251225_070858,bin_greedy,0.01549,0.2879,0.85,True,
pop_16_op_m1_n4_251225_070858,bin_greedy,0.0163,0.2789,0.85,True,
pop_16_op_m1_n5_251225_070858,bin_greedy,0.02183,0.278,0.85,True,
pop_16_op_m1_n6_251225_070858,bin_greedy,0.08814,0.2,0.8,True,
pop_16_op_m1_n7_251225_070858,bin_greedy,0.01378,0.2789,0.85,True,
pop_16_op_m1_n8_251225_070858,bin_greedy,0.53657,0.2879,0.85,True,
pop_16_op_m1_n9_251225_070858,bin_greedy,0.00815,0.2789,0.85,True,
pop_16_op_m2_n0_251225_071226,bin_greedy,0.04367,0.2789,0.85,True,
pop_16_op_m2_n10_251225_071226,bin_greedy,0.03984,0.2789,0.85,True,
pop_16_op_m2_n11_251225_071226,bin_greedy,0.03984,0.2789,0.85,True,
pop_16_op_m2_n12_251225_071226,bin_greedy,0.87242,0.2,0.8,True,
pop_16_op_m2_n13_251225_071226,bin_greedy,1.07858,0.2789,0.85,True,
pop_16_op_m2_n14_251225_071226,bin_greedy,0.01399,0.2879,0.85,True,
pop_16_op_m2_n15_251225_071226,bin_greedy,0.03783,0.2879,0.85,True,
pop_16_op_m2_n16_251225_071226,bin_greedy,0.00765,0.2879,0.85,True,
pop_16_op_m2_n1_251225_071226,bin_greedy,0.04226,0.2789,0.85,True,
pop_16_op_m2_n2_251225_071226,bin_greedy,0.00936,0.2879,0.85,True,
pop_16_op_m2_n3_251225_071226,bin_greedy,0.04226,0.2879,0.85,True,
pop_16_op_m2_n4_251225_071226,bin_greedy,0.23594,0.2,0.7,True,
pop_16_op_m2_n5_251225_071226,bin_greedy,0.00885,0.2789,0.85,True,
pop_16_op_m2_n6_251225_071226,bin_greedy,0.9347,0.2,0.8,True,
pop_16_op_m2_n7_251225_071226,bin_greedy,1.06268,0.2,0.7,True,
pop_16_op_m2_n8_251225_071226,bin_greedy,0.8847,0.2,0.7,True,
pop_16_op_m2_n9_251225_071226,bin_greedy,0.03622,0.2789,0.85,True,
pop_17_op_e1_n0_251225_071627,bin_greedy,0.06741,0.2789,0.85,True,
pop_17_op_e1_n10_251225_071627,bin_greedy,1.48697,0.2789,0.85,True,
pop_17_op_e1_n11_251225_071627,bin_greedy,0.58537,0.2789,0.85,True,
pop_17_op_e1_n12_251225_071627,bin_greedy,0.00845,0.2789,0.85,True,
pop_17_op_e1_n13_251225_071627,bin_greedy,0.01077,0.2789,0.85,True,
pop_17_op_e1_n15_251225_071627,bin_greedy,0.01549,0.2789,0.85,True,
pop_17_op_e1_n16_251225_071627,bin_greedy,0.21471,0.2,0.7,True,
pop_17_op_e1_n17_251225_071627,bin_greedy,0.0156,0.2,0.7,True,
pop_17_op_e1_n19_251225_071627,bin_greedy,0.03562,0.2,0.7,True,
pop_17_op_e1_n1_251225_071627,bin_greedy,0.87323,0.2,0.7,True,
pop_17_op_e1_n2_251225_071627,bin_greedy,0.37479,0.2789,0.85,True,
pop_17_op_e1_n3_251225_071627,bin_greedy,0.66636,0.2,0.7,True,
pop_17_op_e1_n4_251225_071627,bin_greedy,0.04387,0.25,0.7,True,
pop_17_op_e1_n5_251225_071627,bin_greedy,1.51494,0.2789,0.85,True,
pop_17_op_e1_n8_251225_071627,bin_greedy,0.26451,1.0,,True,Used float fallback (no JSON).
pop_17_op_e1_n9_251225_071627,bin_greedy,0.04035,0.2789,0.85,True,
pop_17_op_e2_n0_251225_072127,bin_greedy,0.04457,0.2789,0.85,True,
pop_17_op_e2_n10_251225_072127,bin_greedy,0.7702,0.2,0.7,True,
pop_17_op_e2_n12_251225_072127,bin_greedy,1.51484,0.2,0.7,True,
pop_17_op_e2_n13_251225_072127,bin_greedy,0.01268,0.2,0.7,True,
pop_17_op_e2_n14_251225_072127,bin_greedy,0.41533,0.2,0.7,True,
pop_17_op_e2_n15_251225_072127,bin_greedy,1.51243,0.2,0.7,True,
pop_17_op_e2_n17_251225_072127,bin_greedy,0.03159,0.2789,0.85,True,
pop_17_op_e2_n18_251225_072127,bin_greedy,0.03451,0.2,0.7,True,
pop_17_op_e2_n1_251225_072127,bin_greedy,1.37841,0.2,0.8,True,
pop_17_op_e2_n2_251225_072127,bin_greedy,0.01147,0.2,0.7,True,
pop_17_op_e2_n3_251225_072127,bin_greedy,0.95372,0.2789,0.85,True,
pop_17_op_e2_n4_251225_072127,bin_greedy,0.01318,0.2789,0.85,True,
pop_17_op_e2_n5_251225_072127,bin_greedy,0.37821,0.2879,0.85,True,
pop_17_op_e2_n6_251225_072127,bin_greedy,0.03421,0.2879,0.85,True,
pop_17_op_e2_n7_251225_072127,bin_greedy,1.01801,0.2876,0.85,True,
pop_17_op_e2_n8_251225_072127,bin_greedy,0.40256,0.2879,0.85,True,
pop_17_op_e2_n9_251225_072127,bin_greedy,1.51333,0.2,0.7,True,
pop_17_op_m1_n1_251225_072624,bin_greedy,0.0157,0.2879,0.85,True,
pop_17_op_m1_n2_251225_072624,bin_greedy,0.88067,0.2,0.7,True,
pop_17_op_m1_n3_251225_072624,bin_greedy,0.01388,0.2789,0.85,True,
pop_17_op_m1_n4_251225_072624,bin_greedy,0.12235,0.2879,0.85,True,
pop_17_op_m1_n6_251225_072624,bin_greedy,0.02556,0.2789,0.85,True,
pop_17_op_m1_n7_251225_072624,bin_greedy,0.01902,0.2879,0.85,True,
pop_17_op_m1_n8_251225_072624,bin_greedy,0.03984,0.2789,0.85,True,
pop_17_op_m1_n9_251225_072624,bin_greedy,0.01127,0.2789,0.85,True,
pop_17_op_m2_n0_251225_072844,bin_greedy,0.03089,0.2789,0.85,True,
pop_17_op_m2_n10_251225_072844,bin_greedy,0.01308,0.2879,0.85,True,
pop_17_op_m2_n11_251225_072844,bin_greedy,0.00765,0.2879,0.85,True,
pop_17_op_m2_n12_251225_072844,bin_greedy,0.89597,0.2789,0.85,True,
pop_17_op_m2_n13_251225_072844,bin_greedy,0.59372,0.2789,0.85,True,
pop_17_op_m2_n14_251225_072844,bin_greedy,0.0487,0.2879,0.85,True,
pop_17_op_m2_n15_251225_072844,bin_greedy,0.01519,0.2879,0.85,True,
pop_17_op_m2_n16_251225_072844,bin_greedy,0.45367,0.2789,0.85,True,
pop_17_op_m2_n17_251225_072844,bin_greedy,1.34118,0.2789,0.85,True,
pop_17_op_m2_n18_251225_072844,bin_greedy,0.36191,0.2789,0.85,True,
pop_17_op_m2_n19_251225_072844,bin_greedy,1.30939,0.2,0.8,True,
pop_17_op_m2_n1_251225_072844,bin_greedy,0.0166,0.2789,0.85,True,
pop_17_op_m2_n2_251225_072844,bin_greedy,0.89597,0.2876,0.85,True,
pop_17_op_m2_n3_251225_072844,bin_greedy,0.00865,0.2879,0.85,True,
pop_17_op_m2_n4_251225_072844,bin_greedy,0.2456,0.2789,0.85,True,
pop_17_op_m2_n5_251225_072844,bin_greedy,0.0335,0.2879,0.85,True,
pop_17_op_m2_n6_251225_072844,bin_greedy,1.1311,0.2,0.7,True,
pop_17_op_m2_n7_251225_072844,bin_greedy,0.8858,0.2,0.8,True,
pop_17_op_m2_n8_251225_072844,bin_greedy,0.02344,0.234,0.8,True,
pop_17_op_m2_n9_251225_072844,bin_greedy,0.01087,0.2879,0.85,True,
pop_18_op_e1_n0_251225_073318,bin_greedy,0.85954,0.2789,0.85,True,
pop_18_op_e1_n10_251225_073318,bin_greedy,0.04709,0.2789,0.85,True,
pop_18_op_e1_n11_251225_073318,bin_greedy,0.90009,0.2789,0.85,True,
pop_18_op_e1_n12_251225_073318,bin_greedy,0.26099,0.2,0.7,True,
pop_18_op_e1_n13_251225_073318,bin_greedy,0.09337,0.2,0.7,True,
pop_18_op_e1_n14_251225_073318,bin_greedy,0.28926,0.2,0.7,True,
pop_18_op_e1_n15_251225_073318,bin_greedy,1.38988,0.2789,0.85,True,
pop_18_op_e1_n16_251225_073318,bin_greedy,0.02173,0.2879,0.85,True,
pop_18_op_e1_n17_251225_073318,bin_greedy,0.29963,0.2879,0.85,True,
pop_18_op_e1_n18_251225_073318,bin_greedy,0.3282,0.2,0.7,True,
pop_18_op_e1_n19_251225_073318,bin_greedy,0.88802,0.25,0.8,True,
pop_18_op_e1_n1_251225_073318,bin_greedy,0.04216,0.2789,0.85,True,
pop_18_op_e1_n3_251225_073318,bin_greedy,0.00926,0.2879,0.85,True,
pop_18_op_e1_n4_251225_073318,bin_greedy,1.30959,0.278,0.8,True,
pop_18_op_e1_n5_251225_073318,bin_greedy,0.07566,0.2789,0.85,True,
pop_18_op_e1_n6_251225_073318,bin_greedy,0.03984,1.0,,True,Used float fallback (no JSON).
pop_18_op_e1_n7_251225_073318,bin_greedy,0.0321,0.2789,0.85,True,
pop_18_op_e1_n8_251225_073318,bin_greedy,0.04155,0.2789,0.85,True,
pop_18_op_e1_n9_251225_073318,bin_greedy,0.48305,0.2879,0.85,True,
pop_18_op_e2_n0_251225_073846,bin_greedy,0.02857,0.2,0.8,True,
pop_18_op_e2_n10_251225_073846,bin_greedy,0.00936,0.25,0.8,True,
pop_18_op_e2_n11_251225_073846,bin_greedy,1.51394,0.2,0.7,True,
pop_18_op_e2_n14_251225_073846,bin_greedy,0.03854,0.2879,0.85,True,
pop_18_op_e2_n15_251225_073846,bin_greedy,0.63819,0.2,0.7,True,
pop_18_op_e2_n16_251225_073846,bin_greedy,0.03984,0.2789,0.85,True,
pop_18_op_e2_n17_251225_073846,bin_greedy,1.51484,0.2,,True,Used float fallback (no JSON).
pop_18_op_e2_n18_251225_073846,bin_greedy,0.11571,0.2789,0.85,True,
pop_18_op_e2_n19_251225_073846,bin_greedy,0.04226,0.2789,0.85,True,
pop_18_op_e2_n1_251225_073846,bin_greedy,0.87182,0.25,0.7,True,
pop_18_op_e2_n3_251225_073846,bin_greedy,0.59322,0.2,0.7,True,
pop_18_op_e2_n4_251225_073846,bin_greedy,0.02676,1.0,,True,Used float fallback (no JSON).
pop_18_op_e2_n5_251225_073846,bin_greedy,1.51464,0.2,0.7,True,
pop_18_op_e2_n6_251225_073846,bin_greedy,0.50337,0.2,0.7,True,
pop_18_op_e2_n7_251225_073846,bin_greedy,0.58416,0.2,0.7,True,
pop_18_op_e2_n8_251225_073846,bin_greedy,1.20515,0.2789,0.85,True,
pop_18_op_e2_n9_251225_073846,bin_greedy,0.32518,0.2,0.7,True,
pop_18_op_m1_n0_251225_074403,bin_greedy,0.27186,0.2879,0.85,True,
pop_18_op_m1_n11_251225_074403,bin_greedy,0.00936,0.2,0.7,True,
pop_18_op_m1_n12_251225_074403,bin_greedy,0.88721,0.2789,0.85,True,
pop_18_op_m1_n13_251225_074403,bin_greedy,0.01459,0.02032,0.85,True,
pop_18_op_m1_n14_251225_074403,bin_greedy,0.88349,0.2789,0.85,True,
pop_18_op_m1_n15_251225_074403,bin_greedy,0.00734,0.02037,0.85,True,
pop_18_op_m1_n16_251225_074403,bin_greedy,0.03984,0.2789,0.85,True,
pop_18_op_m1_n17_251225_074403,bin_greedy,0.06268,0.2789,0.85,True,
pop_18_op_m1_n18_251225_074403,bin_greedy,0.01248,0.278,0.85,True,
pop_18_op_m1_n19_251225_074403,bin_greedy,0.01016,0.2789,0.85,True,
pop_18_op_m1_n1_251225_074403,bin_greedy,0.28242,0.02,0.7,True,
pop_18_op_m1_n2_251225_074403,bin_greedy,0.31371,0.25,0.7,True,
pop_18_op_m1_n3_251225_074403,bin_greedy,0.02867,0.02032,0.85,True,
pop_18_op_m1_n4_251225_074403,bin_greedy,0.03874,0.2,0.7,True,
pop_18_op_m1_n5_251225_074403,bin_greedy,1.4756,0.2789,0.85,True,
pop_18_op_m1_n6_251225_074403,bin_greedy,0.0157,1.0,,True,Used float fallback (no JSON).
pop_18_op_m1_n8_251225_074403,bin_greedy,0.59875,0.2876,0.85,True,
pop_18_op_m1_n9_251225_074403,bin_greedy,1.30697,0.28765,0.85,True,
pop_18_op_m2_n0_251225_074825,bin_greedy,0.02042,0.278,0.85,True,
pop_18_op_m2_n10_251225_074825,bin_greedy,0.01348,0.2,0.8,True,
pop_18_op_m2_n11_251225_074825,bin_greedy,0.02546,0.2,0.7,True,
pop_18_op_m2_n12_251225_074825,bin_greedy,0.02485,0.02037,0.85,True,
pop_18_op_m2_n13_251225_074825,bin_greedy,0.01439,0.2789,0.85,True,
pop_18_op_m2_n15_251225_074825,bin_greedy,0.04014,0.2789,0.85,True,
pop_18_op_m2_n16_251225_074825,bin_greedy,0.01409,0.2789,0.85,True,
pop_18_op_m2_n18_251225_074825,bin_greedy,0.04196,0.2,0.7,True,
pop_18_op_m2_n19_251225_074825,bin_greedy,0.01046,0.2789,0.85,True,
pop_18_op_m2_n1_251225_074825,bin_greedy,0.04035,0.02037,0.85,True,
pop_18_op_m2_n2_251225_074825,bin_greedy,0.02063,0.2789,0.85,True,
pop_18_op_m2_n3_251225_074825,bin_greedy,0.03592,0.02,0.7,True,
pop_18_op_m2_n4_251225_074825,bin_greedy,0.688,0.2789,0.85,True,
pop_18_op_m2_n5_251225_074825,bin_greedy,0.03602,0.2789,0.85,True,
pop_18_op_m2_n6_251225_074825,bin_greedy,0.01227,0.278,0.85,True,
pop_18_op_m2_n7_251225_074825,bin_greedy,0.00765,0.2789,0.85,True,
pop_18_op_m2_n8_251225_074825,bin_greedy,0.04196,0.2789,0.85,True,
pop_18_op_m2_n9_251225_074825,bin_greedy,0.01529,0.2,0.7,True,
pop_19_op_e1_n10_251225_075247,bin_greedy,0.55227,0.2,0.7,True,
pop_19_op_e1_n11_251225_075247,bin_greedy,0.32528,0.2,0.7,True,
pop_19_op_e1_n12_251225_075247,bin_greedy,0.03984,0.2,0.7,True,
pop_19_op_e1_n13_251225_075247,bin_greedy,0.02304,0.15,0.7,True,
pop_19_op_e1_n14_251225_075247,bin_greedy,1.4595,0.2789,0.85,True,
pop_19_op_e1_n15_251225_075247,bin_greedy,0.03984,0.2,0.7,True,
pop_19_op_e1_n16_251225_075247,bin_greedy,0.03954,0.2789,0.85,True,
pop_19_op_e1_n17_251225_075247,bin_greedy,0.03109,0.2789,0.85,True,
pop_19_op_e1_n18_251225_075247,bin_greedy,0.01258,0.2789,0.85,True,
pop_19_op_e1_n19_251225_075247,bin_greedy,0.01087,0.2879,0.85,True,
pop_19_op_e1_n1_251225_075247,bin_greedy,0.62552,0.2789,0.85,True,
pop_19_op_e1_n2_251225_075247,bin_greedy,0.41211,0.02817,0.7,True,
pop_19_op_e1_n3_251225_075247,bin_greedy,0.48234,0.2879,0.85,True,
pop_19_op_e1_n4_251225_075247,bin_greedy,0.60046,0.2,0.8,True,
pop_19_op_e1_n5_251225_075247,bin_greedy,0.30909,0.2879,0.85,True,
pop_19_op_e1_n6_251225_075247,bin_greedy,0.03954,0.2789,0.85,True,
pop_19_op_e1_n7_251225_075247,bin_greedy,0.02374,0.2879,0.85,True,
pop_19_op_e1_n8_251225_075247,bin_greedy,0.40718,0.2,0.7,True,
pop_19_op_e1_n9_251225_075247,bin_greedy,0.04186,0.2879,0.85,True,
pop_19_op_e2_n0_251225_075804,bin_greedy,0.03562,0.2879,0.85,True,
pop_19_op_e2_n10_251225_075804,bin_greedy,0.25516,0.2,0.7,True,
pop_19_op_e2_n11_251225_075804,bin_greedy,0.02717,0.2789,0.85,True,
pop_19_op_e2_n12_251225_075804,bin_greedy,0.28926,0.2789,0.85,True,
pop_19_op_e2_n13_251225_075804,bin_greedy,0.01268,0.2789,0.85,True,
pop_19_op_e2_n14_251225_075804,bin_greedy,0.51645,0.2879,0.85,True,
pop_19_op_e2_n15_251225_075804,bin_greedy,0.0335,0.2879,0.85,True,
pop_19_op_e2_n16_251225_075804,bin_greedy,0.00906,0.2789,0.85,True,
pop_19_op_e2_n18_251225_075804,bin_greedy,0.02596,0.2789,0.85,True,
pop_19_op_e2_n19_251225_075804,bin_greedy,1.38273,0.2,0.7,True,
pop_19_op_e2_n1_251225_075804,bin_greedy,0.07616,0.278,0.85,True,
pop_19_op_e2_n2_251225_075804,bin_greedy,0.43204,0.2789,0.85,True,
pop_19_op_e2_n3_251225_075804,bin_greedy,0.66868,0.2,0.7,True,
pop_19_op_e2_n4_251225_075804,bin_greedy,0.38324,0.2,0.7,True,
pop_19_op_e2_n5_251225_075804,bin_greedy,0.06973,0.2879,0.85,True,
pop_19_op_e2_n6_251225_075804,bin_greedy,0.64705,0.2789,0.85,True,
pop_19_op_e2_n7_251225_075804,bin_greedy,0.06047,0.2789,0.85,True,
pop_19_op_e2_n8_251225_075804,bin_greedy,0.45015,0.2879,0.85,True,
pop_19_op_e2_n9_251225_075804,bin_greedy,0.1152,0.2875,0.85,True,
pop_19_op_m1_n10_251225_080316,bin_greedy,0.01227,0.2789,0.85,True,
pop_19_op_m1_n11_251225_080316,bin_greedy,0.03471,0.2879,0.85,True,
pop_19_op_m1_n12_251225_080316,bin_greedy,1.3764,0.02037,0.85,True,
pop_19_op_m1_n14_251225_080316,bin_greedy,0.26401,0.2879,0.85,True,
pop_19_op_m1_n15_251225_080316,bin_greedy,0.00795,0.2789,0.85,True,
pop_19_op_m1_n16_251225_080316,bin_greedy,1.34531,0.2876,0.85,True,
pop_19_op_m1_n17_251225_080316,bin_greedy,1.50206,0.278,0.85,True,
pop_19_op_m1_n18_251225_080316,bin_greedy,0.03974,0.2879,0.85,True,
pop_19_op_m1_n19_251225_080316,bin_greedy,0.03984,0.25,0.7,True,
pop_19_op_m1_n1_251225_080316,bin_greedy,0.89586,0.2789,0.85,True,
pop_19_op_m1_n2_251225_080316,bin_greedy,0.3768,0.2,0.7,True,
pop_19_op_m1_n3_251225_080316,bin_greedy,0.03471,0.1289,0.75,True,
pop_19_op_m1_n4_251225_080316,bin_greedy,0.01378,0.2789,0.85,True,
pop_19_op_m1_n5_251225_080316,bin_greedy,0.03984,0.2789,0.85,True,
pop_19_op_m1_n6_251225_080316,bin_greedy,0.04226,0.2789,0.85,True,
pop_19_op_m1_n7_251225_080316,bin_greedy,0.01207,0.2789,0.85,True,
pop_19_op_m1_n8_251225_080316,bin_greedy,0.03411,0.2789,0.85,True,
pop_19_op_m1_n9_251225_080316,bin_greedy,0.51353,0.2789,0.85,True,
pop_19_op_m2_n0_251225_080724,bin_greedy,0.00825,0.2875,0.85,True,
pop_19_op_m2_n10_251225_080724,bin_greedy,0.18352,0.2,0.7,True,
pop_19_op_m2_n11_251225_080724,bin_greedy,0.38676,0.2879,0.85,True,
pop_19_op_m2_n12_251225_080724,bin_greedy,0.06801,0.2,0.8,True,
pop_19_op_m2_n13_251225_080724,bin_greedy,0.00976,0.2789,0.85,True,
pop_19_op_m2_n14_251225_080724,bin_greedy,0.017,0.2879,0.85,True,
pop_19_op_m2_n15_251225_080724,bin_greedy,0.00966,0.2879,0.85,True,
pop_19_op_m2_n16_251225_080724,bin_greedy,0.0332,0.2875,0.85,True,
pop_19_op_m2_n17_251225_080724,bin_greedy,0.23956,0.2879,0.85,True,
pop_19_op_m2_n18_251225_080724,bin_greedy,0.01157,0.2789,0.85,True,
pop_19_op_m2_n19_251225_080724,bin_greedy,0.07657,0.2879,0.85,True,
pop_19_op_m2_n1_251225_080724,bin_greedy,0.10846,0.2,0.7,True,
pop_19_op_m2_n2_251225_080724,bin_greedy,0.01227,0.2879,0.85,True,
pop_19_op_m2_n3_251225_080724,bin_greedy,0.04226,0.2,0.7,True,
pop_19_op_m2_n4_251225_080724,bin_greedy,0.12456,0.2789,0.85,True,
pop_19_op_m2_n5_251225_080724,bin_greedy,0.03521,0.2879,0.85,True,
pop_19_op_m2_n7_251225_080724,bin_greedy,0.42379,0.2879,0.85,True,
pop_19_op_m2_n8_251225_080724,bin_greedy,0.02596,0.2789,0.85,True,
pop_19_op_m2_n9_251225_080724,bin_greedy,0.00714,0.2879,0.85,True,
pop_1_op_e1_n0_251225_022428,bin_greedy,0.33464,0.2879,0.85,True,
pop_1_op_e1_n10_251225_022428,bin_greedy,0.83016,0.2,0.8,True,
pop_1_op_e1_n11_251225_022428,bin_greedy,0.06731,0.2789,0.85,True,
pop_1_op_e1_n12_251225_022428,bin_greedy,1.51233,0.2,0.8,True,
pop_1_op_e1_n13_251225_022428,bin_greedy,1.51524,0.2,0.7,True,
pop_1_op_e1_n16_251225_022428,bin_greedy,1.3931,0.278,0.85,True,
pop_1_op_e1_n17_251225_022428,bin_greedy,0.07003,0.2,0.7,True,
pop_1_op_e1_n18_251225_022428,bin_greedy,0.14579,0.2789,0.85,True,
pop_1_op_e1_n19_251225_022428,bin_greedy,1.51524,0.2876,0.85,True,
pop_1_op_e1_n1_251225_022428,bin_greedy,0.19962,0.2789,0.85,True,
pop_1_op_e1_n3_251225_022428,bin_greedy,0.02264,0.2,0.7,True,
pop_1_op_e1_n4_251225_022428,bin_greedy,0.08733,0.2789,0.85,True,
pop_1_op_e1_n5_251225_022428,bin_greedy,1.5074,0.2876,0.85,True,
pop_1_op_e1_n6_251225_022428,bin_greedy,0.07466,0.2789,0.85,True,
pop_1_op_e1_n8_251225_022428,bin_greedy,0.07435,0.2879,0.85,True,
pop_1_op_e1_n9_251225_022428,bin_greedy,0.099,0.2789,0.85,True,
pop_1_op_e2_n0_251225_022841,bin_greedy,1.13865,0.2789,0.85,True,
pop_1_op_e2_n10_251225_022841,bin_greedy,1.51534,0.2876,0.85,True,
pop_1_op_e2_n11_251225_022841,bin_greedy,1.51534,0.2876,0.85,True,
pop_1_op_e2_n12_251225_022841,bin_greedy,0.0657,0.2879,0.85,True,
pop_1_op_e2_n13_251225_022841,bin_greedy,0.05071,0.2879,0.85,True,
pop_1_op_e2_n14_251225_022841,bin_greedy,1.51474,0.2789,0.85,True,
pop_1_op_e2_n15_251225_022841,bin_greedy,0.06459,0.2789,0.85,True,
pop_1_op_e2_n16_251225_022841,bin_greedy,1.50347,0.2789,0.85,True,
pop_1_op_e2_n17_251225_022841,bin_greedy,0.06248,0.2789,0.85,True,
pop_1_op_e2_n18_251225_022841,bin_greedy,0.42952,0.2,0.7,True,
pop_1_op_e2_n19_251225_022841,bin_greedy,0.60539,0.2876,0.85,True,
pop_1_op_e2_n1_251225_022841,bin_greedy,0.26552,0.2879,0.85,True,
pop_1_op_e2_n2_251225_022841,bin_greedy,0.07174,0.2879,0.85,True,
pop_1_op_e2_n3_251225_022841,bin_greedy,0.04256,0.2879,0.85,True,
pop_1_op_e2_n4_251225_022841,bin_greedy,0.20928,0.2789,0.85,True,
pop_1_op_e2_n5_251225_022841,bin_greedy,0.61535,0.2876,0.85,True,
pop_1_op_e2_n6_251225_022841,bin_greedy,0.04226,0.234,0.85,True,
pop_1_op_e2_n7_251225_022841,bin_greedy,0.05071,0.2789,0.85,True,
pop_1_op_e2_n8_251225_022841,bin_greedy,0.05121,0.2789,0.85,True,
pop_1_op_e2_n9_251225_022841,bin_greedy,0.41111,0.2789,0.85,True,
pop_1_op_m1_n0_251225_023309,bin_greedy,0.03984,0.2879,0.85,True,
pop_1_op_m1_n10_251225_023309,bin_greedy,1.50518,0.2789,0.85,True,
pop_1_op_m1_n11_251225_023309,bin_greedy,0.04226,0.2789,0.85,True,
pop_1_op_m1_n12_251225_023309,bin_greedy,0.45015,0.2,0.7,True,
pop_1_op_m1_n13_251225_023309,bin_greedy,1.51424,0.2876,0.85,True,
pop_1_op_m1_n14_251225_023309,bin_greedy,0.04226,0.2789,0.85,True,
pop_1_op_m1_n15_251225_023309,bin_greedy,0.05282,0.2789,0.85,True,
pop_1_op_m1_n16_251225_023309,bin_greedy,0.0814,0.2,0.7,True,
pop_1_op_m1_n17_251225_023309,bin_greedy,0.30033,0.2,0.8,True,
pop_1_op_m1_n18_251225_023309,bin_greedy,0.13211,0.2879,0.85,True,
pop_1_op_m1_n19_251225_023309,bin_greedy,0.83338,0.2876,0.85,True,
pop_1_op_m1_n1_251225_023309,bin_greedy,0.04326,0.2789,0.85,True,
pop_1_op_m1_n2_251225_023309,bin_greedy,0.04045,0.2789,0.85,True,
pop_1_op_m1_n3_251225_023309,bin_greedy,1.51534,0.2876,0.85,True,
pop_1_op_m1_n4_251225_023309,bin_greedy,0.04246,0.2789,0.85,True,
pop_1_op_m1_n5_251225_023309,bin_greedy,0.06349,0.2789,0.85,True,
pop_1_op_m1_n6_251225_023309,bin_greedy,0.13211,0.278,0.85,True,
pop_1_op_m1_n7_251225_023309,bin_greedy,0.0656,0.2789,0.85,True,
pop_1_op_m1_n8_251225_023309,bin_greedy,0.0655,0.2879,0.85,True,
pop_1_op_m1_n9_251225_023309,bin_greedy,0.03984,0.2879,0.85,True,
pop_1_op_m2_n0_251225_023701,bin_greedy,0.0486,0.2879,0.85,True,
pop_1_op_m2_n10_251225_023701,bin_greedy,0.12738,0.2789,0.85,True,
pop_1_op_m2_n11_251225_023701,bin_greedy,0.05433,0.234,0.8,True,
pop_1_op_m2_n12_251225_023701,bin_greedy,1.51524,0.2789,0.85,True,
pop_1_op_m2_n13_251225_023701,bin_greedy,0.04226,0.278,0.85,True,
pop_1_op_m2_n14_251225_023701,bin_greedy,0.60147,0.02817,0.95,True,
pop_1_op_m2_n16_251225_023701,bin_greedy,0.89597,0.2876,0.85,True,
pop_1_op_m2_n17_251225_023701,bin_greedy,0.55177,0.2,0.7,True,
pop_1_op_m2_n18_251225_023701,bin_greedy,0.55177,0.2,0.7,True,
pop_1_op_m2_n19_251225_023701,bin_greedy,0.05212,0.2879,0.85,True,
pop_1_op_m2_n1_251225_023701,bin_greedy,0.04045,0.278,0.8,True,
pop_1_op_m2_n2_251225_023701,bin_greedy,0.62702,0.278,0.85,True,
pop_1_op_m2_n3_251225_023701,bin_greedy,0.05121,0.2789,0.85,True,
pop_1_op_m2_n4_251225_023701,bin_greedy,0.05262,0.2879,0.85,True,
